is_cointegrated,p_value,critical_values,test_statistic,hedge_ratio,regression_results,symbol1,symbol2,data_points,start_date,end_date,correlation,spread_mean,spread_std,spread_min,spread_max,spread_skewness,spread_kurtosis,spread_half_life
True,0.018018017963102633,[-3.90143643 -3.33891506 -3.04638277],-3.7057090129483554,5.219799255237112,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7fab8b062310>,LDOUSDT,MAVUSDT,2196,2024-01-01T00:00:00,2024-12-31T20:00:00,0.9059169110445429,0.12798951528646058,0.41467649233269527,-1.3197701067963599,1.6933920317577447,-0.1023501309983145,0.446814228014635,9.648289869732878
True,0.018146962087761447,[-3.90143643 -3.33891506 -3.04638277],-3.7033038443044526,73.6807615448143,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7faba171a9a0>,BCHUSDT,NEARUSDT,2196,2024-01-01T00:00:00,2024-12-31T20:00:00,0.8446660523361981,6.50975982925976,58.895916656303015,-213.99748575310275,200.58586598894271,-0.20173866349061312,0.9382869470168105,8.253784377799258
True,0.018241656953746917,[-3.90225328 -3.33936991 -3.04669835],-3.7015470209492203,0.2085205685256058,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7faba1fd9520>,MAGICUSDT,MAVIAUSDT,1888,2024-02-21T08:00:00,2024-12-31T20:00:00,0.9564764842687804,0.0634045464546366,0.12839399453312267,-0.5082692944638856,0.3787182137701843,-0.9076954010841757,1.2952496638911999,8.257060391971592
True,0.01835852398560889,[-3.90143643 -3.33891506 -3.04638277],-3.6993898094433053,0.19506862240872871,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7fab993c2970>,XLMUSDT,XRPUSDT,2196,2024-01-01T00:00:00,2024-12-31T20:00:00,0.9381616536375195,0.001390607821893304,0.03650152876937132,-0.08319716615986622,0.313689343707293,3.7542741423067394,22.331821926931116,11.797281265214824
True,0.018772827194452356,[-3.90143643 -3.33891506 -3.04638277],-3.691837776566425,395.57393560726103,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7faba1fdd040>,LTCUSDT,XLMUSDT,2196,2024-01-01T00:00:00,2024-12-31T20:00:00,0.7892622908760711,21.401420604421634,30.95026134116965,-135.89487304450964,56.284378647269,-2.5802621137606776,6.1901635312213195,24.04103037262004
True,0.019192942676176415,[-3.90143643 -3.33891506 -3.04638277],-3.684326989176205,4.468621347487198e-05,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7fab8abf9d30>,1000BONKUSDT,BNBUSDT,2196,2024-01-01T00:00:00,2024-12-31T20:00:00,0.7228889757328264,-0.00031850023542471856,0.006435563649430551,-0.01060644740415315,0.03150616790865478,1.6250714469262095,3.05586809808009,10.182054460202515
True,0.01938854271003101,[-3.90143643 -3.33891506 -3.04638277],-3.680878906406622,0.049898478510290355,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7fab8b2266a0>,CFXUSDT,WLDUSDT,2196,2024-01-01T00:00:00,2024-12-31T20:00:00,0.8700186137235785,0.02657029212714558,0.05739504798165739,-0.2589623000918869,0.1294381694148588,-1.6696106804090114,3.249506311379103,11.408202819945245
True,0.019468803396773694,[-3.90250436 -3.3395097  -3.04679533],-3.6794728246477497,0.799489388231745,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7fab8b0a0d60>,MYROUSDT,TRXUSDT,1810,2024-03-05T08:00:00,2024-12-31T20:00:00,-0.41023142105327515,0.021429326777140902,0.09543154816430813,-0.2319446651168145,0.32816465526022803,0.5174997817976238,-0.12408723089758178,13.427305294580803
True,0.01967808498281201,[-3.90143643 -3.33891506 -3.04638277],-3.675830062537864,0.07445446172296,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7fab8b0858b0>,MAGICUSDT,TIAUSDT,2196,2024-01-01T00:00:00,2024-12-31T20:00:00,0.9651263279939579,0.010003857587878608,0.09076183021281874,-0.3622265743405544,0.31104843415413286,-0.5716770911439523,1.3376571951635432,6.2314972365014585
True,0.020055805486189036,[-3.90278178 -3.33966413 -3.04690247],-3.6693400531904703,1.3626021922548472,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7fab785327f0>,ETHFIUSDT,OPUSDT,1731,2024-03-18T12:00:00,2024-12-31T20:00:00,0.8611907094283409,-0.10142214710748998,0.767804229471974,-1.66971186837189,2.9247995456556914,0.9271176798708402,-0.1917663358644277,12.223207265064916
True,0.021182608171371582,[-3.90143643 -3.33891506 -3.04638277],-3.6505921151386165,0.04171314092090817,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7fab99900220>,ARBUSDT,INJUSDT,2196,2024-01-01T00:00:00,2024-12-31T20:00:00,0.9336959188242392,-0.05000877036913278,0.26139896511289457,-0.47928536418442347,0.7377252700626737,0.8145235947035497,-0.30399117738833903,14.130140621889124
True,0.02198260744525598,[-3.90225328 -3.33936991 -3.04669835],-3.637800695557121,1.3325465264371266,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7fab8b08b8e0>,MAVIAUSDT,OPUSDT,1888,2024-02-21T08:00:00,2024-12-31T20:00:00,0.9405145116107753,-0.233217485597336,0.8932644593806658,-2.0131212047785976,3.225256917935682,1.208712915122323,1.3557838035141616,8.934109036632158
